Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Skill_React,Skill_NodeJS,Skill_Python,Skill_MongoDB
21,88,0,2,1,6,91,1,1,0,1,2,0,1,4,0,2,1,0,70,5,5,5,4
24,63,2,2,0,8,60,2,1,3,0,2,1,1,3,0,1,2,1,65,1,3,2,5
9,90,2,2,1,8,65,2,1,0,2,2,0,1,5,0,1,0,1,64,2,4,4,3
22,88,2,2,0,7,72,1,1,4,0,2,1,0,2,0,2,2,1,70,1,2,3,2
13,70,2,2,0,7,87,2,1,1,1,1,1,1,5,0,1,2,1,62,4,1,5,4
18,70,2,2,0,8,86,2,1,5,0,2,1,2,2,0,1,2,0,67,3,2,1,4
23,85,2,1,0,8,67,1,1,1,2,2,0,1,3,0,2,0,0,66,2,2,2,4
21,90,0,0,1,7,76,0,1,2,0,0,1,2,3,0,0,1,0,74,4,4,2,1
15,95,2,0,1,9,62,2,1,2,2,2,1,2,3,0,1,0,1,69,4,1,5,3
20,94,2,0,1,8,89,1,1,0,2,2,1,2,4,1,1,1,0,70,4,3,3,1
11,99,2,2,0,10,60,2,1,1,0,2,1,2,1,0,0,2,0,68,2,2,2,4
27,83,2,1,0,5,91,2,1,3,1,2,1,1,2,0,2,2,1,70,2,1,4,4
19,96,2,2,1,8,97,2,1,3,2,2,1,0,2,0,1,2,1,71,5,3,5,5
27,92,2,1,1,9,100,0,1,2,2,0,1,2,0,0,2,1,0,73,5,2,5,1
17,96,2,2,0,9,93,1,1,3,2,2,0,1,2,0,1,0,1,69,1,1,3,2
17,60,1,1,1,7,61,2,1,1,1,2,1,2,4,0,2,2,0,61,2,4,4,3
15,99,2,2,1,5,71,2,1,0,2,2,1,1,2,0,0,1,1,68,2,2,4,2
25,79,2,1,1,9,54,2,1,1,1,2,0,2,2,0,2,0,1,66,2,2,3,2
16,92,0,1,1,6,58,1,1,0,0,2,0,2,4,0,1,2,0,67,5,1,1,3
24,65,1,0,1,7,52,2,1,1,0,2,1,1,1,0,2,1,0,64,4,2,4,4
18,76,1,0,1,10,82,0,1,1,2,2,0,0,4,0,0,2,1,67,3,3,1,5
8,71,0,2,1,5,77,2,0,0,0,2,1,1,4,0,1,1,0,61,5,2,1,4
17,72,1,2,0,8,96,0,1,2,1,0,1,1,3,0,1,2,1,65,2,5,5,4
13,65,1,0,1,6,73,2,1,0,1,2,0,2,3,0,2,2,0,62,5,3,5,1
20,92,1,0,0,6,82,2,1,0,2,2,1,1,5,0,1,2,0,69,1,1,2,2
13,60,0,0,0,7,70,2,1,1,2,2,1,0,3,0,0,0,0,61,2,3,5,2
26,73,0,2,0,8,91,2,1,4,1,1,1,1,5,0,1,1,1,69,1,5,4,2
19,67,2,1,0,8,96,0,0,1,0,1,1,2,3,0,0,2,1,64,2,5,4,5
19,84,2,1,0,9,72,0,1,1,1,2,1,2,3,0,1,0,0,65,5,2,1,5
24,70,2,0,0,6,54,1,1,1,0,2,1,1,1,0,1,1,0,64,4,2,4,5
26,70,0,0,1,5,58,2,1,1,1,1,0,2,3,0,2,1,1,68,3,4,5,3
20,80,1,2,1,6,86,0,1,1,1,2,0,2,3,0,1,2,0,67,1,3,5,5
15,86,0,2,1,8,66,1,1,0,2,0,0,2,5,0,0,2,1,68,5,4,5,1
9,65,1,2,1,7,89,2,1,2,1,2,1,2,4,0,1,1,1,61,4,5,3,1
16,67,2,0,1,4,87,0,1,5,0,0,1,2,4,0,0,2,1,69,5,2,4,4
16,70,1,0,1,4,85,0,1,0,2,2,0,1,3,0,1,2,1,64,1,2,2,4
21,99,0,2,1,7,91,2,0,3,2,2,1,2,4,0,0,2,1,74,3,2,4,4
18,76,2,2,0,8,88,1,1,1,2,2,1,1,4,0,0,2,0,66,5,1,4,4
24,84,2,2,0,6,82,2,1,1,2,2,1,0,2,0,1,2,1,68,2,5,3,1
16,70,2,0,1,8,50,0,1,3,0,2,0,1,3,0,2,0,1,65,4,2,4,4
20,80,2,0,1,5,76,2,0,0,1,2,0,0,3,0,0,2,0,66,5,5,1,1
27,63,0,1,0,7,80,2,0,2,2,0,1,2,2,0,1,2,0,66,4,2,5,5
22,61,2,1,0,7,98,0,1,3,0,1,0,1,2,0,0,2,0,65,2,3,5,5
20,79,2,2,0,8,83,2,1,3,1,2,0,1,4,0,0,1,1,67,3,5,3,3
16,76,1,2,1,5,79,2,1,0,1,0,1,2,4,0,2,1,0,65,3,4,5,4
16,65,2,2,0,5,77,2,1,1,0,0,1,2,3,0,1,1,1,63,2,1,1,5
15,88,0,2,0,8,55,2,1,1,0,0,0,1,2,0,1,2,1,67,4,4,3,5
17,100,2,0,1,5,71,1,1,2,1,2,1,1,4,0,1,2,1,70,5,5,2,2
25,76,0,0,1,6,57,1,0,0,2,2,1,2,3,0,2,1,1,68,2,2,5,2
19,85,2,2,1,9,53,0,1,1,2,2,1,1,3,0,0,0,1,66,1,5,4,1
12,99,2,2,1,7,66,1,1,3,2,1,0,0,1,0,2,1,0,67,4,1,1,3
31,93,2,1,0,8,82,1,1,2,0,0,0,1,1,0,1,2,1,72,3,5,1,2
22,79,0,0,1,8,93,2,1,0,2,2,0,0,2,1,1,2,0,68,2,2,5,3
12,89,2,0,0,8,91,2,0,1,1,0,1,1,2,0,1,2,1,66,3,4,2,5
17,65,2,2,0,7,65,2,1,0,0,2,0,1,4,0,1,1,1,62,4,3,4,1
21,80,0,1,1,6,52,2,1,1,1,2,1,0,4,0,1,2,1,65,3,4,2,3
30,71,0,1,0,10,70,1,1,3,2,2,1,1,4,1,1,2,0,67,2,2,2,2
13,66,2,2,1,7,66,1,1,3,2,2,1,0,2,0,0,2,0,62,4,2,5,5
26,77,2,1,1,7,69,1,1,1,0,2,1,1,3,1,1,2,0,66,1,1,4,4
28,65,2,2,0,8,78,0,0,1,0,2,0,2,3,0,0,2,0,67,2,5,5,5
16,88,2,2,1,6,52,2,1,2,0,0,1,2,3,0,1,2,0,68,5,5,5,2
18,78,2,2,1,6,69,2,1,1,2,2,1,0,4,0,2,1,0,66,2,4,1,2
14,81,0,0,0,9,78,2,1,0,2,2,0,2,4,0,0,2,0,68,4,3,5,4
19,66,1,2,0,6,72,2,1,2,1,2,1,0,5,0,1,2,1,62,2,3,3,5
20,66,2,0,0,8,83,2,1,1,1,2,1,1,2,1,0,2,1,64,1,1,4,3
24,83,0,1,0,8,59,2,1,1,1,2,1,2,3,0,1,2,1,68,1,2,1,3
27,99,1,1,1,7,58,1,1,2,2,2,0,2,2,0,2,1,1,71,5,1,4,5
16,64,2,2,0,7,65,2,1,2,2,0,1,1,4,0,1,2,1,63,3,5,1,3
8,71,0,2,0,8,55,0,1,1,1,0,1,2,2,0,0,1,1,62,4,2,3,5
20,95,0,1,1,7,62,1,1,1,1,1,0,2,3,0,0,2,1,69,4,1,5,5
22,63,2,2,1,4,54,2,1,0,2,2,0,2,3,0,1,1,1,62,3,4,1,2
21,95,1,2,1,9,70,2,1,3,0,2,1,2,3,0,1,2,0,71,1,5,1,1
18,81,1,0,1,6,86,2,1,3,1,2,1,2,4,0,0,2,1,69,1,3,1,2
21,76,2,2,1,7,64,1,1,1,2,0,0,2,2,0,1,1,1,66,2,1,3,3
29,72,1,2,0,5,50,1,1,0,1,2,1,1,4,0,1,2,0,64,5,5,4,1
22,72,1,0,0,6,78,1,0,1,1,0,1,1,3,0,2,2,1,65,5,5,3,5
18,72,0,0,0,6,85,0,1,1,0,0,0,2,1,0,1,1,1,68,5,3,1,3
17,95,0,2,0,7,70,0,1,1,1,2,1,1,3,0,1,2,1,69,2,3,1,4
19,89,0,2,1,6,65,1,1,2,1,2,1,1,3,1,2,2,1,68,5,3,5,3
30,87,1,2,1,10,75,1,1,3,1,1,1,1,4,0,0,2,1,71,3,1,3,1
19,92,1,2,0,7,55,2,1,1,2,2,1,1,5,0,1,0,1,66,2,3,3,1
20,70,0,1,0,8,82,2,1,2,1,0,0,2,3,0,1,1,1,65,3,4,2,5
17,85,0,2,1,7,87,2,1,1,1,2,0,1,1,0,1,2,0,68,2,5,4,4
27,78,0,0,0,8,85,2,1,0,0,2,1,2,3,0,0,2,1,72,5,3,2,5
32,91,0,2,1,4,66,2,1,3,1,0,1,1,2,0,2,2,0,75,3,5,2,4
23,72,0,1,1,6,92,1,1,2,0,2,1,0,3,0,0,2,1,67,3,2,4,4
20,86,2,2,0,6,97,1,1,1,1,2,0,1,2,0,1,1,1,67,3,2,5,5
20,95,2,2,0,6,65,0,1,2,1,2,1,1,3,0,0,2,0,70,2,3,5,3
6,76,2,2,1,8,63,2,1,5,2,2,1,1,3,0,0,2,1,64,4,5,4,2
24,63,2,2,1,8,85,0,1,1,1,2,0,2,3,0,1,0,0,65,5,2,4,4
21,81,2,2,1,7,85,2,1,1,1,0,1,0,3,0,2,1,1,68,3,3,3,1
23,74,0,0,0,7,76,2,1,1,2,1,1,1,2,0,0,1,0,67,4,5,3,5
16,87,1,2,1,10,96,2,0,1,1,0,1,2,1,0,0,1,1,66,5,3,3,3
18,98,0,2,0,7,57,1,1,0,0,2,0,1,1,0,2,1,1,69,5,5,3,4
18,79,1,0,0,4,74,1,1,2,1,2,1,0,1,0,1,2,0,64,3,2,1,3
26,79,2,0,1,8,52,0,1,1,2,2,1,0,3,1,2,2,0,68,3,3,1,5
18,86,0,2,0,8,53,1,1,5,1,0,0,0,3,0,1,2,1,68,2,2,5,1
32,64,1,0,1,9,53,1,0,1,1,2,0,2,3,0,0,2,0,65,4,3,1,4
23,70,2,2,1,8,75,2,1,0,0,2,1,2,2,0,1,1,1,65,4,1,1,4
12,97,1,2,1,6,79,2,0,1,2,2,1,0,2,0,1,2,1,65,3,2,3,3
19,87,0,2,0,8,50,1,1,0,0,0,1,1,2,0,1,2,0,67,5,2,3,5
16,61,0,2,1,7,82,2,1,2,1,2,1,0,3,0,1,2,0,63,3,4,4,2
7,68,0,2,0,9,74,2,1,1,1,0,1,2,3,0,1,2,0,62,5,2,3,4
30,87,0,2,1,9,61,0,1,2,2,0,0,1,4,0,1,1,1,73,5,5,4,1
24,91,0,0,1,7,51,0,1,2,2,2,1,1,3,0,1,1,1,72,3,3,4,4
23,94,1,2,0,8,58,0,1,5,1,1,1,1,6,0,1,2,0,71,1,1,1,4
21,72,2,2,0,9,80,0,1,3,1,2,1,1,4,0,1,2,1,67,4,5,3,2
12,97,2,1,1,7,83,2,1,0,1,2,1,1,2,0,0,1,1,66,5,5,1,2
17,82,2,0,1,10,82,0,1,1,2,2,0,2,2,0,1,1,1,68,5,5,3,5
25,88,0,0,1,9,58,1,1,0,1,2,1,0,4,0,2,2,1,70,1,5,1,4
14,84,2,2,1,6,96,2,0,2,1,2,0,1,2,0,2,0,1,66,2,1,1,4
5,65,1,0,0,7,71,2,1,0,1,2,0,0,2,0,0,0,1,56,1,4,1,3
19,99,2,0,1,8,88,0,0,1,1,0,1,2,3,0,1,0,0,71,1,2,5,3
19,65,1,0,0,10,58,2,1,2,2,0,0,2,3,0,2,1,0,64,5,5,1,1
21,70,2,2,0,8,74,1,1,2,2,2,1,2,3,0,2,0,1,65,4,2,2,1
24,93,2,2,1,7,76,0,1,2,1,2,1,1,1,1,1,2,1,70,1,2,2,3
24,85,0,1,1,9,89,2,1,1,1,2,1,2,2,0,2,1,1,70,2,5,2,1
22,94,1,0,1,7,81,2,1,2,2,0,1,1,4,0,1,0,1,71,3,4,4,4
27,81,0,0,1,6,70,2,1,0,1,2,1,2,5,0,1,0,0,70,1,2,1,2
11,75,1,0,0,8,64,2,1,3,1,2,1,1,3,1,0,1,0,62,1,3,2,4
23,97,2,2,1,6,99,1,1,1,1,2,0,2,3,0,1,2,0,72,2,2,4,3
24,61,2,2,0,10,64,1,1,0,1,2,0,2,3,0,1,2,0,62,4,5,2,5
13,94,1,2,1,7,56,0,1,2,1,0,1,1,4,0,0,2,1,67,1,1,3,5
11,69,1,2,1,8,65,1,1,0,1,2,1,0,2,0,0,1,1,58,1,2,5,3
16,94,1,2,1,6,66,2,1,3,2,0,1,0,4,0,0,2,0,69,4,4,1,4
16,66,2,1,0,9,56,2,1,0,1,0,0,2,4,1,0,2,0,60,2,3,5,1
25,83,0,0,1,7,85,0,1,2,1,2,1,0,4,0,0,2,1,72,1,3,5,1
16,96,2,2,0,7,81,2,1,0,1,1,1,0,3,0,1,1,1,66,4,1,3,5
15,79,2,0,1,7,66,2,1,2,1,2,1,2,3,0,0,0,0,66,1,1,3,3
16,90,2,0,1,5,100,1,1,1,0,2,0,0,4,0,1,1,1,69,3,2,3,3
27,92,1,2,1,7,83,1,1,2,1,2,1,2,4,1,0,1,0,70,5,5,4,2
20,89,1,2,1,8,85,2,1,2,2,0,1,2,1,0,2,2,0,70,3,4,2,5
19,97,0,0,0,5,78,1,1,0,2,1,0,0,3,0,0,1,1,70,1,3,1,3
19,78,1,0,1,9,78,2,1,2,1,0,1,0,2,0,0,2,0,67,2,1,3,2
28,67,0,2,1,7,51,2,1,2,2,2,1,1,3,0,1,2,0,67,5,4,1,1
16,62,1,1,0,7,89,0,1,0,2,2,1,1,3,0,1,0,0,59,3,5,1,5
28,70,2,2,1,4,96,1,1,1,2,2,0,2,2,0,1,1,1,67,4,3,1,5
21,66,0,2,1,7,56,2,1,1,1,2,0,1,4,0,2,1,1,65,2,3,3,3
19,82,2,2,0,5,90,2,1,1,0,2,1,0,3,0,0,2,1,68,3,5,3,3
35,67,0,0,1,6,77,1,1,1,1,2,1,2,3,0,0,2,1,71,4,3,2,4
14,62,2,2,0,5,64,2,1,2,1,2,1,1,3,0,0,2,1,61,1,5,3,1
18,61,2,2,1,6,96,2,1,0,2,2,1,0,3,0,1,2,1,63,4,3,3,1
13,93,2,0,1,7,51,1,1,1,1,0,0,1,3,0,1,2,0,67,3,2,1,2
26,84,0,2,0,7,64,2,0,1,2,0,1,1,4,0,0,2,1,69,3,5,2,2
30,74,2,0,0,8,94,1,1,0,2,2,1,2,3,0,1,2,1,70,1,4,5,4
30,96,2,1,1,4,74,0,0,0,1,1,1,0,3,0,1,1,1,69,4,2,3,1
27,63,0,2,1,7,80,2,1,1,1,0,1,1,4,0,1,0,0,66,4,4,3,2
19,99,2,1,1,7,87,1,1,1,2,2,1,2,4,0,1,1,0,70,1,3,5,1
18,85,2,2,1,6,57,1,1,2,2,0,1,1,2,0,2,1,1,67,4,4,1,1
10,67,0,0,0,6,61,2,1,0,1,0,0,1,2,0,1,2,0,61,1,2,2,2
32,87,2,0,1,9,100,2,1,2,2,1,0,1,2,0,2,1,1,74,2,5,1,3
23,91,2,0,1,10,62,1,1,1,2,0,0,0,3,0,0,2,1,70,3,1,4,3
17,77,0,2,1,4,77,1,1,0,2,2,0,2,4,0,1,2,0,66,2,4,3,2
28,94,2,0,1,6,65,0,1,1,1,0,1,2,1,0,1,2,0,73,5,1,4,4
14,66,2,2,1,5,93,2,1,1,2,2,0,0,2,0,1,2,1,62,5,4,3,5
22,71,2,1,1,7,98,1,1,2,1,0,1,1,2,0,1,1,0,65,5,4,4,1
19,64,0,2,0,9,57,1,1,0,2,0,0,1,3,0,1,2,0,62,1,5,5,5
24,68,1,2,1,8,80,2,0,1,1,1,1,2,4,0,2,1,1,64,4,3,3,2
20,70,2,2,1,7,91,2,1,1,1,2,1,0,2,0,1,0,1,63,2,2,3,1
11,97,2,2,0,7,91,2,1,1,2,2,1,2,4,0,1,2,1,69,2,2,4,5
20,63,2,2,0,7,72,1,1,3,1,0,1,0,5,1,2,2,1,63,2,2,2,3
26,77,2,2,1,8,61,2,1,1,1,2,1,1,4,0,0,1,1,67,2,3,4,4
20,81,2,1,0,8,69,2,1,1,2,2,0,1,2,0,1,2,0,65,5,1,3,5
25,96,2,0,0,8,88,2,1,0,1,2,0,1,1,0,1,2,1,71,2,2,3,4
14,100,2,2,1,4,100,2,1,3,1,2,1,1,3,0,2,1,0,71,4,1,2,3
20,90,2,2,0,7,78,0,1,0,2,0,1,2,4,1,2,0,1,69,5,3,1,5
16,99,2,0,1,7,60,2,1,2,1,0,0,1,3,0,2,1,1,71,2,3,2,2
24,91,1,2,1,8,52,2,1,1,1,2,1,1,5,0,1,2,1,68,1,5,1,1
20,99,1,2,1,7,97,2,1,2,1,2,1,1,0,0,1,2,1,70,3,2,3,3
24,88,2,0,1,8,74,2,1,0,1,0,0,1,3,0,2,2,1,71,3,5,5,4
27,63,2,2,1,6,86,2,1,1,2,2,1,2,4,0,2,2,0,68,3,2,5,4
24,76,1,0,0,8,83,2,1,1,0,2,0,2,4,0,1,2,0,69,5,3,4,3
22,86,2,2,1,9,95,2,1,4,2,1,0,2,2,0,0,2,1,71,2,3,2,2
14,74,0,2,0,5,63,1,0,2,1,0,0,2,3,0,0,0,0,63,5,4,2,2
20,71,1,2,0,5,72,2,1,4,2,2,1,2,4,0,2,1,1,66,4,4,5,4
17,83,2,2,0,8,96,2,1,1,1,2,1,2,3,0,0,1,1,67,1,3,1,3
18,97,0,1,1,7,79,2,1,3,0,2,0,2,3,0,1,0,1,71,1,3,2,3
18,61,1,1,0,9,54,2,1,0,2,2,1,1,2,0,0,2,0,59,3,1,1,1
14,91,0,2,1,7,60,2,1,0,0,2,1,1,2,0,1,2,1,67,3,1,1,4
8,89,0,0,0,8,62,2,1,2,2,2,1,2,4,1,1,1,1,66,3,5,1,2
16,99,1,0,1,6,100,0,1,1,0,0,1,2,3,0,1,0,0,72,2,4,1,5
21,97,0,0,0,8,61,1,1,0,1,0,1,1,3,1,2,2,0,70,4,4,4,2
12,90,2,2,1,8,93,1,1,3,0,2,1,1,3,0,1,2,0,68,4,3,4,2
20,81,1,2,0,6,54,1,1,0,1,1,1,2,2,0,0,1,0,63,4,3,5,5
31,68,2,2,0,9,59,2,1,3,0,0,1,1,2,0,2,2,0,69,4,5,4,4
26,82,1,2,0,4,94,1,1,0,1,1,0,2,3,0,1,2,1,67,3,4,2,1
30,91,2,0,1,7,95,1,1,1,2,0,1,2,3,0,0,2,0,75,1,1,4,2
22,96,1,1,1,5,59,2,1,0,2,0,0,2,2,0,1,0,0,67,3,2,2,2
27,92,0,0,1,5,61,2,1,0,2,0,0,2,3,0,2,2,1,74,4,5,2,4
16,68,2,0,1,8,77,2,1,1,2,0,1,2,4,0,2,1,1,66,3,2,1,4
16,84,2,0,1,5,53,2,0,2,1,2,1,1,1,0,1,2,1,65,4,1,5,3
4,73,1,2,1,5,97,0,1,1,1,0,1,0,1,0,1,2,1,60,5,1,1,4
27,60,2,0,0,8,68,0,1,1,2,2,0,0,4,1,1,0,0,63,1,2,1,4
29,68,1,0,1,5,74,1,1,3,0,0,1,1,2,1,2,2,1,69,5,5,4,2
17,65,0,0,0,9,55,2,1,1,2,2,1,2,2,0,1,2,1,64,2,2,4,1
18,94,1,2,1,8,52,2,1,1,2,2,0,2,4,0,0,2,0,68,3,5,2,2
15,70,2,2,0,6,73,1,1,2,2,1,1,2,4,0,1,1,1,63,2,5,4,4
22,71,2,2,1,8,56,1,1,0,2,0,1,1,2,0,2,2,1,65,3,3,4,3
27,98,2,0,0,4,82,2,1,0,0,2,1,2,3,0,1,2,0,74,5,4,3,1
10,75,2,0,1,8,90,2,1,2,1,2,1,2,2,0,2,1,1,65,4,4,2,3
22,60,2,2,1,5,52,2,1,0,1,2,1,0,2,0,1,2,0,61,4,1,2,5
18,71,2,0,1,6,81,2,1,1,1,0,1,2,3,0,1,2,1,66,3,3,3,3
21,65,2,0,1,6,91,0,1,1,2,0,1,2,3,0,1,1,1,67,4,4,2,3
23,64,0,2,1,9,72,2,1,0,1,0,1,2,3,0,0,2,1,66,5,5,5,4
19,63,0,2,0,6,98,0,1,4,0,2,0,2,2,0,2,2,1,69,4,5,5,4
19,84,2,2,1,7,56,1,1,2,1,2,1,1,3,0,1,1,0,65,5,2,3,4
19,68,0,0,0,6,66,2,1,2,2,2,1,1,3,0,1,0,0,65,2,2,4,4
26,74,0,2,0,6,62,2,1,0,1,2,0,1,3,0,1,2,0,66,5,5,5,4
23,94,2,0,0,5,100,1,1,2,2,0,1,1,2,0,2,2,1,73,1,5,3,3
21,77,1,2,1,7,65,2,1,2,1,0,1,0,2,0,1,1,0,64,1,2,5,5
12,97,2,1,1,7,69,1,1,0,1,0,1,2,5,0,1,2,0,67,1,4,1,4
18,80,2,1,1,8,92,0,1,0,2,0,0,2,1,0,0,2,1,67,3,1,3,5
25,76,2,1,1,7,96,2,1,3,2,2,1,2,4,1,1,2,0,68,3,2,2,5
20,90,2,1,1,7,97,2,1,2,0,0,1,2,3,0,0,1,1,71,3,4,5,2
24,63,2,2,1,8,78,2,1,0,1,0,0,0,3,0,1,2,1,64,5,4,2,2
31,64,2,2,1,6,83,2,1,1,2,2,1,2,2,0,1,1,0,67,3,4,3,1
26,86,2,1,0,5,67,2,1,2,1,0,0,2,1,0,1,1,0,68,2,3,5,2
21,79,1,2,1,8,80,0,1,1,1,0,0,0,3,0,0,2,1,67,1,3,2,4
17,92,1,2,1,6,65,0,1,3,2,0,1,2,2,0,0,2,1,70,5,4,4,5
5,97,2,1,1,7,87,2,1,2,2,2,0,1,3,1,1,0,0,64,1,5,4,1
19,76,2,2,1,6,65,2,1,0,1,2,1,1,4,1,1,2,0,63,3,3,1,2
18,84,0,0,0,6,94,2,1,3,0,2,1,1,4,0,1,2,1,71,5,2,3,3
22,80,1,1,0,4,57,1,1,1,1,2,1,1,3,0,2,1,1,64,4,3,2,1
19,99,1,1,0,8,79,0,1,3,2,2,0,2,4,0,1,2,1,70,2,5,1,4
18,93,2,0,0,4,76,0,1,3,1,2,1,0,3,0,0,2,0,70,3,1,3,5
9,96,2,0,1,9,63,2,1,1,0,2,0,1,1,0,1,2,1,67,3,3,4,4
14,70,2,2,1,9,51,1,1,1,1,0,1,0,4,0,0,2,1,62,2,4,2,4
23,91,2,2,0,6,57,1,1,2,1,0,0,2,2,0,1,2,1,69,2,4,5,3
30,71,1,0,0,9,98,1,1,2,0,2,1,2,1,0,1,1,0,69,4,4,4,3
19,68,1,0,0,10,97,1,0,0,1,2,1,2,3,0,0,0,0,62,3,1,5,5
22,98,1,2,0,7,56,0,1,1,0,2,0,1,1,0,0,2,0,70,3,5,5,2
26,61,2,2,1,8,69,0,1,2,2,0,1,2,3,0,1,2,1,66,1,2,2,4
15,99,0,2,0,7,73,1,1,1,1,2,1,2,3,0,1,2,1,69,5,5,2,2
22,66,2,1,1,9,74,2,1,3,1,0,1,0,3,0,2,2,0,65,5,1,5,5
16,93,1,0,1,5,65,1,1,0,2,2,1,0,3,0,1,2,0,66,1,4,1,4
25,71,0,2,1,7,96,1,1,2,1,2,1,2,3,0,1,2,0,69,5,5,5,2
21,74,0,2,1,8,95,1,1,1,2,2,0,2,5,1,1,0,0,66,2,2,5,4
22,69,1,0,1,8,51,2,1,1,1,0,1,2,3,0,1,2,0,65,5,4,2,3
15,83,2,1,1,7,83,1,1,1,0,2,1,1,2,0,2,2,0,66,5,2,3,3
24,74,1,1,1,9,54,2,1,1,1,2,1,1,3,0,1,2,0,63,1,3,4,1
33,86,1,2,1,7,80,2,1,0,1,0,1,1,3,0,2,2,0,72,4,2,2,5
14,61,2,2,1,7,93,1,1,3,2,0,1,0,2,0,1,1,1,62,5,4,1,2
18,63,0,0,0,8,82,2,1,1,0,2,0,0,1,0,1,2,1,64,5,3,4,4
21,64,2,1,0,7,73,0,1,2,1,2,1,0,2,1,0,0,0,61,4,4,2,1
25,77,0,2,1,7,98,1,1,0,0,2,1,2,2,0,1,2,1,70,1,4,2,5
17,93,2,2,0,6,87,2,1,1,1,0,0,0,2,0,1,1,0,67,4,3,3,5
3,96,0,0,1,10,62,2,1,3,1,2,0,1,4,0,1,0,1,66,1,2,1,5
28,70,2,2,1,6,69,2,1,2,1,1,1,2,4,1,1,2,1,66,2,1,1,2
25,83,1,2,1,8,88,1,1,1,2,0,1,1,3,1,0,2,1,68,1,1,2,3
10,91,0,0,1,10,51,2,1,0,1,2,1,2,3,0,2,1,1,67,2,1,3,1
16,72,2,0,0,5,53,2,1,1,0,0,1,2,3,0,0,2,1,65,2,1,2,2
29,76,2,0,1,8,93,1,0,0,2,0,1,2,4,0,0,1,1,70,1,5,5,4
29,81,2,2,1,7,52,2,0,1,0,2,1,1,4,0,0,2,0,69,3,1,5,2
26,65,2,2,1,10,84,2,1,1,1,0,1,2,4,0,2,2,1,68,1,3,3,4
19,61,2,2,0,6,66,2,1,0,0,2,1,1,1,0,1,2,1,61,5,1,2,4
20,66,2,0,1,6,91,1,1,0,2,0,1,0,5,0,1,0,1,65,5,4,3,5
19,85,0,0,0,7,92,2,1,3,2,2,1,1,2,0,0,2,0,71,3,1,2,2
27,63,2,0,0,6,98,1,1,0,2,2,0,0,3,0,1,2,0,66,2,2,2,3
15,68,2,0,0,6,55,2,0,0,0,2,0,2,3,0,1,2,0,62,3,3,5,4
15,74,1,1,0,10,71,2,1,0,1,0,1,0,2,0,2,2,1,61,5,3,4,5
26,63,0,0,1,7,79,2,1,1,1,0,1,0,2,0,1,2,1,67,3,5,1,3
20,68,2,0,1,6,96,2,1,0,1,0,1,1,3,0,1,2,0,66,1,4,1,2
28,96,1,0,0,6,63,0,0,1,0,2,1,2,2,0,1,1,0,71,3,3,3,3
16,61,2,0,1,8,54,0,1,0,1,0,0,2,3,0,0,1,1,62,2,2,1,2
20,86,2,2,1,8,60,1,1,1,0,2,1,1,3,1,2,2,1,67,1,1,5,4
14,75,2,2,1,6,75,2,1,0,1,0,1,1,2,0,1,2,1,64,4,3,4,1
20,87,2,1,0,5,84,2,1,2,2,2,0,1,3,0,1,2,1,68,5,2,2,1
11,84,2,2,1,7,85,0,1,3,2,2,1,1,4,0,0,1,0,67,5,1,2,4
17,69,2,2,1,7,54,0,1,1,0,1,1,1,2,0,1,2,1,63,3,5,5,3
11,94,0,0,0,6,88,2,1,2,2,2,1,2,4,0,1,2,1,70,1,3,1,2
24,80,1,0,1,9,83,2,1,1,1,1,1,0,1,0,1,2,1,67,4,3,2,1
24,93,2,0,1,8,70,1,1,1,2,0,0,1,3,0,1,1,0,71,1,2,1,2
10,76,2,1,1,7,79,1,1,3,2,2,0,1,4,0,1,0,0,62,5,4,5,4
28,99,2,2,1,6,88,2,1,3,1,2,1,2,4,0,1,2,0,75,1,5,2,3
35,91,1,2,1,10,63,1,1,1,2,2,1,1,5,0,1,2,1,72,4,4,3,2
20,99,2,1,1,5,97,1,1,4,0,2,1,1,3,0,0,2,0,73,3,3,4,3
16,81,1,2,0,6,57,0,1,3,1,1,0,2,3,0,1,2,1,64,2,4,1,1
37,79,2,0,0,6,95,0,1,1,0,2,1,0,1,0,1,2,1,73,1,1,1,2
12,90,2,1,1,7,87,1,1,2,1,0,1,1,2,0,2,0,1,66,2,5,1,5
20,95,1,1,0,8,83,0,1,1,2,2,0,2,3,0,1,2,0,69,5,4,1,1
21,99,2,2,1,5,54,0,1,1,1,2,1,1,4,0,0,1,1,70,3,1,5,3
28,73,2,0,1,6,96,2,1,1,2,2,1,0,0,0,2,2,0,70,3,2,5,4
22,92,0,0,0,8,65,2,1,0,2,0,0,2,2,0,1,1,1,71,1,4,5,5
17,68,1,0,1,6,87,0,1,0,1,2,0,2,4,1,0,2,1,64,3,5,5,2
14,82,2,0,0,6,94,1,1,7,2,0,0,0,4,0,2,2,1,71,1,1,2,1
18,67,0,2,1,7,62,0,1,1,1,1,0,2,2,0,1,0,1,63,1,4,5,2
14,74,0,0,1,6,96,1,1,2,1,0,1,1,4,0,0,2,1,68,2,2,2,2
