Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,student_id,profile_source,Skill_React,Skill_NodeJS,Skill_Python,Skill_MongoDB,Skill_HTML/CSS,Skill_Angular,Skill_Vue,Skill_Express,Skill_Java,Skill_PHP,Skill_FastAPI,Skill_MySQL,Skill_PostgreSQL,Skill_Firebase,Skill_TensorFlow,Skill_Pandas,Religion,LivingCity,Ethnicity_Group
17,72,0,2,1,7,94,0,1,1,1,2,1,1,5,0,1,1,Male,66,SIM-5716,synthetic_simulation,5,5,4,4,4,2,1,5,2,3,2,4,1,3,1,2,Other,Colombo,Group B
23,83,0,2,0,5,74,2,1,3,1,2,1,0,2,0,2,2,Male,69,SIM-5717,synthetic_simulation,5,4,3,4,3,4,4,4,3,1,5,2,4,2,5,3,Other,Colombo,Group D
18,70,0,1,1,7,60,2,1,1,2,0,1,2,3,0,0,2,Female,65,SIM-5718,synthetic_simulation,4,2,5,4,1,3,3,5,4,5,5,5,3,3,4,2,Buddhism,Kandy,Group B
23,93,2,1,1,9,94,0,1,2,2,1,0,0,3,0,1,1,Non-binary,70,SIM-5719,synthetic_simulation,2,3,1,5,5,5,1,5,3,1,1,4,2,2,3,1,Other,Negombo,Group A
9,64,2,1,1,10,68,1,1,0,2,2,0,0,3,0,1,2,Non-binary,57,SIM-5720,synthetic_simulation,2,1,1,4,3,1,2,1,5,4,5,4,5,5,1,2,Hinduism,Galle,Group A
17,93,2,2,0,8,87,1,1,2,0,0,0,0,3,0,0,1,Male,69,SIM-5721,synthetic_simulation,5,4,3,2,4,3,2,1,5,4,1,5,4,2,2,5,Islam,Galle,Group C
30,84,0,1,1,5,66,1,1,0,2,1,1,2,2,0,2,2,Non-binary,70,SIM-5722,synthetic_simulation,5,2,5,5,3,1,1,4,1,2,3,5,1,4,5,1,Other,Negombo,Group A
15,67,1,2,1,5,65,2,1,4,2,2,0,0,2,0,0,2,Female,63,SIM-5723,synthetic_simulation,4,3,4,3,4,3,5,2,1,5,4,5,1,5,1,1,Christianity,Kandy,Group C
16,82,2,2,0,7,82,2,1,1,2,1,1,1,3,0,2,1,Non-binary,66,SIM-5724,synthetic_simulation,2,2,4,1,3,5,4,5,1,2,1,3,3,4,1,4,Hinduism,Negombo,Group A
17,71,2,2,1,6,58,2,1,3,2,2,0,2,3,1,1,2,Female,64,SIM-5725,synthetic_simulation,5,5,2,5,2,1,5,5,3,1,1,5,2,5,2,3,Hinduism,Colombo,Group A
13,73,2,0,0,8,93,2,1,0,0,0,1,1,3,0,2,2,Female,65,SIM-5726,synthetic_simulation,2,4,3,4,3,3,2,2,2,2,2,2,1,2,1,1,Other,Kandy,Group D
7,74,0,2,0,10,69,0,1,1,0,2,1,2,4,0,1,2,Female,64,SIM-5727,synthetic_simulation,5,1,5,5,2,1,2,5,1,4,3,1,2,1,5,4,Christianity,Kandy,Group A
19,63,2,1,1,6,51,0,1,2,2,2,1,1,4,0,1,2,Female,62,SIM-5728,synthetic_simulation,1,3,3,1,4,2,4,2,1,3,1,3,4,3,3,5,Hinduism,Negombo,Group B
21,99,0,2,1,6,65,1,1,1,2,2,0,2,2,0,0,0,Male,71,SIM-5729,synthetic_simulation,3,2,4,1,5,2,2,4,5,1,1,3,5,5,5,3,Buddhism,Negombo,Group A
20,61,2,0,0,5,89,2,1,1,2,2,1,1,2,0,2,0,Non-binary,64,SIM-5730,synthetic_simulation,1,4,5,4,5,2,3,4,2,4,3,1,3,1,4,2,Other,Jaffna,Group A
19,86,0,0,1,7,93,0,1,1,2,0,1,1,2,0,1,2,Non-binary,72,SIM-5731,synthetic_simulation,5,2,1,4,3,4,2,2,3,1,5,2,1,1,1,2,Christianity,Jaffna,Group A
20,75,2,2,0,7,78,2,1,0,1,2,1,0,2,0,0,2,Male,64,SIM-5732,synthetic_simulation,3,4,1,2,1,2,5,2,2,2,4,3,5,2,2,2,Islam,Galle,Group D
26,86,2,1,1,7,65,2,1,2,0,0,0,1,4,0,2,1,Male,71,SIM-5733,synthetic_simulation,3,5,5,1,3,2,5,3,5,2,3,3,1,5,4,1,Hinduism,Jaffna,Group A
19,74,2,2,1,8,76,0,1,5,2,0,1,1,4,1,0,2,Non-binary,68,SIM-5734,synthetic_simulation,5,2,3,4,2,5,3,1,3,1,2,5,3,1,1,3,Islam,Galle,Group D
17,87,2,2,1,8,92,2,0,3,0,1,1,0,2,0,0,2,Male,68,SIM-5735,synthetic_simulation,5,5,3,1,2,1,5,1,4,1,2,4,1,3,1,5,Christianity,Colombo,Group A
18,89,2,2,0,7,66,2,1,2,2,2,1,2,3,0,0,1,Non-binary,68,SIM-5736,synthetic_simulation,2,3,1,2,4,1,5,5,1,2,4,3,3,4,3,4,Buddhism,Jaffna,Group C
23,88,2,2,0,7,69,2,1,3,1,0,1,0,3,0,1,2,Male,69,SIM-5737,synthetic_simulation,5,5,1,3,3,2,5,5,3,1,2,2,5,2,2,3,Christianity,Negombo,Group B
28,65,1,2,1,7,77,0,1,1,1,0,1,2,3,0,0,2,Male,67,SIM-5738,synthetic_simulation,4,4,4,1,4,1,1,2,5,2,3,4,4,2,5,4,Islam,Galle,Group C
16,86,2,1,0,7,94,1,1,0,1,2,0,2,4,0,1,2,Non-binary,66,SIM-5739,synthetic_simulation,5,3,5,2,1,3,3,2,2,1,5,1,3,2,1,4,Christianity,Galle,Group C
21,71,2,2,1,6,79,2,1,1,1,2,0,1,4,0,2,0,Female,65,SIM-5740,synthetic_simulation,4,2,3,2,5,2,3,1,3,3,2,3,4,3,4,2,Christianity,Colombo,Group A
22,61,2,0,0,5,60,0,1,0,0,1,0,1,2,0,1,1,Male,63,SIM-5741,synthetic_simulation,5,2,4,2,5,2,2,5,5,1,3,2,2,2,2,1,Hinduism,Jaffna,Group C
14,77,0,1,0,7,54,2,1,1,2,0,1,0,2,0,1,1,Female,62,SIM-5742,synthetic_simulation,2,4,3,5,3,4,3,1,3,1,2,1,5,3,5,1,Christianity,Negombo,Group A
20,77,0,0,0,6,55,2,1,1,0,1,0,1,1,0,0,2,Female,67,SIM-5743,synthetic_simulation,4,1,1,4,4,3,4,4,1,4,1,5,3,1,4,5,Buddhism,Galle,Group C
11,79,2,2,1,8,98,2,1,2,1,2,1,1,4,0,1,2,Male,65,SIM-5744,synthetic_simulation,1,1,5,1,4,2,3,1,2,3,1,5,5,5,2,5,Hinduism,Colombo,Group C
9,88,2,2,1,7,91,2,1,1,1,2,1,0,3,0,0,2,Female,66,SIM-5745,synthetic_simulation,4,2,2,5,1,2,4,1,2,2,5,4,4,1,3,2,Buddhism,Colombo,Group C
22,72,1,0,0,7,88,2,0,2,2,2,1,2,4,0,1,2,Non-binary,66,SIM-5746,synthetic_simulation,2,4,5,1,4,1,5,2,3,2,1,1,4,5,4,4,Islam,Jaffna,Group A
18,73,2,2,1,8,75,2,1,0,0,2,1,1,1,1,0,2,Non-binary,64,SIM-5747,synthetic_simulation,4,1,2,5,2,2,4,5,5,5,1,4,5,2,2,2,Christianity,Negombo,Group D
21,62,0,2,1,5,84,2,1,5,1,2,1,2,4,0,1,2,Female,67,SIM-5748,synthetic_simulation,5,5,4,4,2,2,1,4,1,3,2,1,5,1,5,1,Other,Jaffna,Group B
20,87,2,2,0,10,56,2,1,2,2,2,1,1,2,0,0,1,Non-binary,67,SIM-5749,synthetic_simulation,5,2,2,2,2,2,5,1,1,3,2,1,4,3,1,1,Christianity,Galle,Group B
14,83,1,1,0,4,81,1,1,1,1,2,1,0,4,1,1,1,Male,61,SIM-5750,synthetic_simulation,2,5,2,1,3,2,4,1,3,1,4,5,5,2,2,2,Other,Negombo,Group B
20,74,2,2,1,9,91,2,1,1,1,2,1,1,5,0,1,2,Female,66,SIM-5751,synthetic_simulation,3,4,4,2,2,4,5,2,4,4,5,4,4,1,4,3,Hinduism,Jaffna,Group B
13,88,0,2,1,7,53,2,1,2,2,2,0,0,4,0,0,1,Male,66,SIM-5752,synthetic_simulation,5,5,5,4,2,3,1,3,3,2,1,5,2,1,5,1,Islam,Negombo,Group A
28,81,2,1,1,6,65,2,1,1,1,2,1,2,2,0,1,1,Male,67,SIM-5753,synthetic_simulation,1,1,4,1,5,4,5,5,1,2,4,1,4,3,1,5,Other,Colombo,Group C
12,79,0,2,0,5,56,0,1,1,1,1,1,2,5,0,1,2,Non-binary,64,SIM-5754,synthetic_simulation,2,1,1,3,3,1,5,5,2,4,2,5,1,3,5,3,Christianity,Colombo,Group D
19,80,0,1,0,6,63,1,1,1,1,2,1,1,3,0,1,2,Female,64,SIM-5755,synthetic_simulation,4,3,1,3,2,5,3,5,3,4,4,4,4,1,1,2,Christianity,Kandy,Group D
14,85,1,2,0,7,89,2,1,2,2,0,1,2,2,0,0,1,Non-binary,67,SIM-5756,synthetic_simulation,4,2,2,3,1,2,2,1,3,3,1,4,2,3,3,3,Christianity,Colombo,Group A
23,86,1,0,0,7,67,1,1,2,2,0,0,1,3,1,0,2,Non-binary,68,SIM-5757,synthetic_simulation,1,4,4,4,2,1,4,1,2,4,4,2,4,4,3,4,Islam,Jaffna,Group D
18,72,2,1,0,9,84,2,1,2,2,2,1,1,4,0,1,2,Female,64,SIM-5758,synthetic_simulation,5,2,4,3,3,5,2,1,3,4,3,5,5,4,5,3,Other,Colombo,Group B
17,66,2,2,1,7,89,2,1,0,2,2,0,0,3,0,0,2,Male,63,SIM-5759,synthetic_simulation,2,5,4,1,4,2,1,3,5,1,5,2,2,3,1,2,Other,Galle,Group A
25,66,2,0,1,7,91,2,1,2,1,0,1,1,3,0,0,2,Female,68,SIM-5760,synthetic_simulation,1,4,5,3,5,2,1,1,2,3,1,1,3,1,1,4,Islam,Colombo,Group A
20,86,1,1,0,8,94,1,1,2,1,2,0,0,2,0,1,0,Male,64,SIM-5761,synthetic_simulation,5,4,3,1,5,5,5,5,2,5,3,5,4,3,2,5,Buddhism,Jaffna,Group A
23,95,1,2,1,7,80,0,1,2,1,2,1,1,4,0,1,1,Female,70,SIM-5762,synthetic_simulation,2,1,3,4,3,4,2,5,2,5,4,3,5,3,2,5,Hinduism,Galle,Group B
14,76,1,2,0,7,64,2,1,3,2,2,0,2,3,0,0,2,Non-binary,64,SIM-5763,synthetic_simulation,4,5,3,2,2,5,4,2,1,2,1,2,3,5,3,1,Islam,Kandy,Group C
12,67,0,2,0,7,58,2,1,0,0,2,1,1,2,1,1,0,Female,59,SIM-5764,synthetic_simulation,2,1,5,5,1,5,4,3,3,4,4,4,3,4,3,3,Christianity,Colombo,Group C
21,90,0,2,1,8,75,2,1,4,1,0,1,1,2,0,1,1,Non-binary,71,SIM-5765,synthetic_simulation,3,1,4,3,2,3,5,4,4,1,5,2,3,2,1,2,Buddhism,Kandy,Group C
18,93,1,2,1,6,55,2,1,3,1,2,1,0,5,0,1,1,Male,67,SIM-5766,synthetic_simulation,2,3,3,5,2,2,4,1,3,4,5,5,1,2,1,5,Other,Jaffna,Group A
24,95,2,1,1,6,96,0,1,3,1,2,0,1,3,0,2,2,Non-binary,73,SIM-5767,synthetic_simulation,3,1,4,2,1,2,3,4,3,2,2,2,5,2,4,5,Hinduism,Negombo,Group C
20,84,1,1,0,8,72,2,1,3,0,2,1,1,3,0,1,2,Female,66,SIM-5768,synthetic_simulation,2,2,2,4,5,4,2,1,1,4,3,4,1,3,2,3,Christianity,Jaffna,Group C
21,94,0,0,0,5,94,2,1,2,1,0,0,1,2,0,0,2,Female,73,SIM-5769,synthetic_simulation,3,4,3,4,2,4,1,3,5,5,5,2,5,2,1,2,Christianity,Colombo,Group B
10,61,0,2,1,7,85,0,1,1,2,2,1,1,4,0,1,2,Female,62,SIM-5770,synthetic_simulation,4,1,2,2,4,3,4,3,5,3,3,2,5,5,1,2,Christianity,Kandy,Group A
31,64,2,0,0,6,93,2,1,1,1,0,1,1,3,0,1,2,Non-binary,69,SIM-5771,synthetic_simulation,5,2,5,5,4,3,4,5,1,4,4,3,2,3,3,4,Islam,Jaffna,Group D
19,64,2,0,0,8,94,2,1,3,2,0,0,1,3,1,2,2,Non-binary,66,SIM-5772,synthetic_simulation,3,5,1,3,3,3,4,3,1,5,3,1,3,1,5,5,Other,Kandy,Group A
24,89,2,1,1,9,53,2,1,1,1,0,0,1,3,0,1,2,Male,68,SIM-5773,synthetic_simulation,3,4,5,1,3,4,5,4,1,5,1,4,4,1,3,3,Buddhism,Galle,Group B
15,63,2,2,1,6,86,1,1,4,0,2,1,2,5,0,1,2,Female,65,SIM-5774,synthetic_simulation,4,5,5,4,1,5,1,4,3,2,2,1,2,3,1,5,Hinduism,Kandy,Group C
22,80,2,2,1,8,61,0,1,1,1,2,1,2,2,0,0,1,Male,67,SIM-5775,synthetic_simulation,3,2,5,2,1,2,2,3,1,3,3,3,4,4,2,3,Christianity,Jaffna,Group B
12,79,2,2,1,7,99,1,1,2,2,2,1,0,2,1,1,2,Female,64,SIM-5776,synthetic_simulation,1,5,3,5,3,2,4,4,4,2,3,5,3,4,5,1,Islam,Galle,Group B
23,72,0,0,1,6,89,2,0,0,2,0,0,0,3,0,1,1,Non-binary,67,SIM-5777,synthetic_simulation,4,5,2,3,2,1,3,1,2,1,5,5,5,1,4,3,Islam,Jaffna,Group D
18,95,1,1,1,7,50,1,1,3,2,2,0,1,3,0,1,1,Non-binary,66,SIM-5778,synthetic_simulation,1,5,3,5,5,4,5,2,5,3,1,3,2,2,3,2,Hinduism,Negombo,Group A
20,67,0,2,0,9,96,0,1,1,0,0,1,2,3,0,1,2,Male,68,SIM-5779,synthetic_simulation,4,1,1,3,4,4,2,5,4,1,5,5,1,5,4,1,Buddhism,Colombo,Group D
24,74,2,2,1,7,65,1,1,3,2,0,1,1,2,0,0,2,Female,68,SIM-5780,synthetic_simulation,3,1,5,1,1,3,4,2,5,3,3,5,5,3,2,3,Islam,Jaffna,Group A
13,91,2,1,1,9,71,1,1,1,1,2,1,2,2,0,0,0,Male,64,SIM-5781,synthetic_simulation,1,1,4,1,3,1,2,4,3,5,4,2,1,5,5,5,Islam,Galle,Group D
16,61,0,2,1,7,81,1,1,2,2,2,1,1,1,0,1,2,Female,63,SIM-5782,synthetic_simulation,3,4,1,2,4,1,5,5,3,1,5,2,5,5,2,4,Other,Negombo,Group C
23,87,0,2,0,5,96,2,1,2,2,2,1,2,3,0,0,1,Non-binary,72,SIM-5783,synthetic_simulation,4,2,2,2,1,4,3,2,1,3,5,2,5,5,5,5,Other,Kandy,Group D
33,93,0,2,0,7,96,2,1,1,1,0,1,2,1,0,2,1,Male,75,SIM-5784,synthetic_simulation,3,1,1,3,1,3,4,2,5,3,1,3,3,3,4,1,Buddhism,Jaffna,Group D
19,97,0,2,0,5,78,1,1,2,1,2,1,2,3,0,1,2,Non-binary,71,SIM-5785,synthetic_simulation,1,5,3,3,2,2,3,4,3,1,5,5,2,2,4,1,Hinduism,Jaffna,Group D
24,95,0,2,0,7,66,1,1,2,0,0,1,0,3,0,1,2,Female,71,SIM-5786,synthetic_simulation,1,5,4,3,1,3,5,5,3,3,5,1,4,3,2,1,Christianity,Kandy,Group B
19,73,2,2,1,6,64,1,1,4,2,2,1,2,5,1,0,2,Non-binary,66,SIM-5787,synthetic_simulation,3,5,3,3,5,2,3,5,5,2,2,4,3,1,5,3,Islam,Galle,Group C
32,83,0,2,1,10,68,2,0,3,1,2,0,2,4,0,1,1,Non-binary,71,SIM-5788,synthetic_simulation,2,5,5,1,1,4,5,2,3,2,3,5,4,2,4,2,Christianity,Kandy,Group C
10,63,0,2,0,9,59,1,1,0,2,0,1,2,5,0,2,1,Male,61,SIM-5789,synthetic_simulation,4,3,5,2,5,3,3,5,1,1,1,3,5,1,5,1,Christianity,Negombo,Group B
21,70,2,2,1,7,83,2,1,1,2,2,1,1,3,0,1,0,Non-binary,65,SIM-5790,synthetic_simulation,4,4,1,2,2,1,2,5,3,5,5,2,1,5,4,2,Christianity,Jaffna,Group B
10,64,2,1,0,9,76,1,1,1,1,2,0,2,1,0,1,2,Female,58,SIM-5791,synthetic_simulation,3,2,5,4,5,5,2,1,4,4,3,4,4,2,1,1,Buddhism,Kandy,Group B
5,73,0,1,1,6,89,0,1,1,2,2,1,1,2,0,1,2,Female,62,SIM-5792,synthetic_simulation,2,2,5,2,4,1,5,4,4,1,1,4,1,5,4,4,Hinduism,Jaffna,Group B
22,95,0,1,0,5,55,2,1,2,0,0,1,1,0,1,0,2,Non-binary,69,SIM-5793,synthetic_simulation,1,1,2,2,1,2,2,4,1,1,5,4,4,1,1,5,Hinduism,Jaffna,Group B
21,74,2,1,1,8,70,2,1,1,2,2,1,1,3,0,2,0,Male,65,SIM-5794,synthetic_simulation,5,3,2,5,3,4,3,1,4,1,4,1,1,3,2,3,Other,Jaffna,Group C
18,82,0,2,1,8,62,0,1,3,1,2,0,1,4,0,1,2,Female,69,SIM-5795,synthetic_simulation,5,2,3,5,3,3,3,2,3,1,2,2,3,2,1,4,Christianity,Kandy,Group D
19,77,0,2,1,6,77,0,1,1,1,0,0,1,3,0,0,2,Male,68,SIM-5796,synthetic_simulation,3,4,3,4,5,4,4,3,4,2,1,2,4,5,2,4,Christianity,Kandy,Group D
39,78,2,2,0,6,73,2,1,0,1,2,1,2,2,0,0,0,Female,70,SIM-5797,synthetic_simulation,2,5,2,3,2,4,5,2,4,1,4,2,3,4,1,2,Islam,Colombo,Group D
18,99,0,2,1,8,72,2,1,4,1,2,1,1,4,0,1,2,Non-binary,72,SIM-5798,synthetic_simulation,2,1,1,4,5,2,2,1,3,5,1,2,3,5,2,4,Buddhism,Kandy,Group A
23,72,1,2,1,4,66,1,0,3,1,2,0,2,4,0,2,2,Female,66,SIM-5799,synthetic_simulation,4,4,2,4,5,4,5,5,5,4,1,5,1,1,4,3,Christianity,Negombo,Group D
16,85,1,0,1,8,86,1,1,2,0,2,0,1,4,0,1,2,Male,68,SIM-5800,synthetic_simulation,1,2,3,1,5,3,2,1,1,4,2,4,4,1,3,1,Buddhism,Galle,Group C
22,77,2,2,1,7,74,0,1,2,1,1,0,0,4,0,0,2,Non-binary,67,SIM-5801,synthetic_simulation,2,3,4,2,4,1,4,4,5,5,4,4,4,3,3,5,Other,Colombo,Group B
19,62,0,1,1,8,60,2,1,1,1,2,1,2,2,0,0,0,Male,61,SIM-5802,synthetic_simulation,5,1,5,1,4,4,3,5,5,1,5,4,2,2,3,3,Buddhism,Jaffna,Group A
18,80,1,1,1,8,77,2,1,1,1,0,1,0,2,0,0,2,Male,64,SIM-5803,synthetic_simulation,1,2,4,2,5,3,3,2,4,4,3,3,1,4,1,5,Hinduism,Kandy,Group A
31,93,0,2,0,6,80,2,1,3,2,2,1,1,2,0,1,2,Female,74,SIM-5804,synthetic_simulation,1,1,4,4,2,3,1,5,2,2,4,2,4,1,3,4,Buddhism,Galle,Group A
27,64,2,2,0,5,51,0,1,1,1,0,1,0,3,0,1,2,Male,64,SIM-5805,synthetic_simulation,3,2,5,2,1,2,5,4,5,4,1,5,5,2,2,3,Christianity,Galle,Group C
21,63,0,1,1,9,60,2,1,2,2,2,1,0,2,0,2,2,Non-binary,64,SIM-5806,synthetic_simulation,2,5,2,3,3,4,2,1,3,5,4,5,2,4,1,2,Christianity,Galle,Group A
6,66,0,2,1,7,62,1,1,2,1,2,1,1,4,0,2,2,Non-binary,61,SIM-5807,synthetic_simulation,3,3,1,3,4,2,1,2,3,4,3,3,4,3,1,5,Christianity,Jaffna,Group A
18,91,0,0,1,7,62,2,1,3,1,2,0,2,3,0,1,2,Male,71,SIM-5808,synthetic_simulation,2,5,4,4,1,1,5,3,3,5,4,3,1,2,4,2,Christianity,Colombo,Group B
36,89,0,1,1,8,62,1,1,2,1,0,0,0,3,0,0,1,Non-binary,72,SIM-5809,synthetic_simulation,4,2,1,5,4,1,2,3,2,1,3,4,5,5,2,5,Buddhism,Galle,Group C
19,83,0,0,0,6,64,2,1,0,2,2,0,0,5,0,2,2,Non-binary,68,SIM-5810,synthetic_simulation,3,4,3,3,4,3,4,1,2,4,2,4,4,4,2,4,Christianity,Colombo,Group C
27,79,1,0,1,8,63,0,1,2,1,2,1,0,5,0,0,1,Non-binary,69,SIM-5811,synthetic_simulation,3,5,4,4,4,4,5,2,1,5,1,4,3,5,4,5,Hinduism,Negombo,Group A
29,96,2,0,0,8,94,0,0,2,1,0,1,0,4,0,1,2,Female,74,SIM-5812,synthetic_simulation,5,4,3,1,5,3,2,2,2,2,5,4,3,5,5,1,Islam,Negombo,Group A
21,91,2,0,1,9,66,1,1,3,1,2,1,1,4,0,0,1,Non-binary,70,SIM-5813,synthetic_simulation,3,2,2,5,5,4,3,5,1,2,4,4,5,4,4,1,Christianity,Galle,Group D
15,92,0,1,1,9,67,1,1,1,0,0,1,2,2,0,2,2,Non-binary,69,SIM-5814,synthetic_simulation,2,3,4,3,4,2,5,1,3,3,2,2,5,5,5,5,Other,Galle,Group D
5,93,1,1,0,7,63,2,1,2,2,0,1,1,3,0,2,2,Non-binary,64,SIM-5815,synthetic_simulation,5,4,3,4,4,1,2,5,2,4,4,5,5,4,3,5,Islam,Negombo,Group C
24,86,1,1,1,8,98,2,1,2,0,2,1,2,5,0,2,0,Non-binary,71,SIM-5816,synthetic_simulation,3,2,3,4,3,1,3,1,4,1,2,2,5,5,3,4,Buddhism,Colombo,Group A
15,78,0,1,1,7,77,1,1,0,0,2,1,1,3,0,0,2,Male,65,SIM-5817,synthetic_simulation,3,4,2,1,1,2,3,4,4,3,3,5,1,3,3,1,Hinduism,Colombo,Group C
21,95,0,2,1,7,81,2,1,0,2,2,1,1,3,0,1,2,Non-binary,71,SIM-5818,synthetic_simulation,4,5,1,1,1,5,1,1,4,4,2,1,3,3,3,2,Hinduism,Colombo,Group C
13,97,0,0,1,5,87,1,1,1,2,0,1,1,2,0,2,2,Non-binary,71,SIM-5819,synthetic_simulation,3,2,1,5,2,5,2,5,2,2,3,1,4,2,4,3,Other,Kandy,Group A
18,61,1,2,1,7,67,2,1,5,0,0,1,2,2,0,2,2,Male,66,SIM-5820,synthetic_simulation,1,5,4,3,2,5,1,2,2,1,2,1,4,5,3,2,Christianity,Negombo,Group B
20,62,2,2,0,4,98,0,1,1,0,1,1,0,4,0,1,2,Male,64,SIM-5821,synthetic_simulation,5,1,2,4,2,4,1,1,2,2,4,5,3,3,4,3,Other,Kandy,Group B
22,98,2,2,0,7,58,2,1,0,2,2,0,1,3,0,1,2,Non-binary,70,SIM-5822,synthetic_simulation,1,2,4,5,5,2,4,2,4,4,5,3,4,3,2,3,Christianity,Kandy,Group B
13,71,1,1,0,9,73,1,1,1,0,0,0,1,3,0,1,1,Non-binary,61,SIM-5823,synthetic_simulation,5,4,1,5,5,4,1,4,3,1,1,2,3,3,2,3,Christianity,Negombo,Group B
27,95,2,2,1,8,57,0,1,1,2,1,0,2,3,0,1,1,Female,71,SIM-5824,synthetic_simulation,4,1,2,1,3,4,1,3,5,1,5,3,2,1,1,5,Hinduism,Kandy,Group C
16,76,2,2,0,7,90,2,1,0,1,2,1,1,3,0,2,1,Male,65,SIM-5825,synthetic_simulation,3,5,5,4,5,2,4,3,3,3,2,5,3,5,2,1,Hinduism,Kandy,Group B
10,65,1,0,0,7,55,2,1,0,1,0,1,1,3,0,1,2,Female,59,SIM-5826,synthetic_simulation,3,5,2,2,2,4,4,5,2,1,3,4,4,2,5,4,Christianity,Jaffna,Group B
19,63,2,2,1,6,78,1,1,3,2,2,1,1,2,1,0,2,Male,63,SIM-5827,synthetic_simulation,3,4,2,1,4,2,5,1,5,4,4,3,2,3,5,4,Hinduism,Negombo,Group C
20,66,2,2,1,6,55,1,1,1,0,0,1,0,3,0,2,1,Non-binary,64,SIM-5828,synthetic_simulation,5,1,5,4,2,5,1,4,5,5,1,5,4,4,3,4,Hinduism,Galle,Group B
21,70,1,1,0,8,73,1,1,0,0,2,1,1,4,0,0,2,Male,63,SIM-5829,synthetic_simulation,3,3,3,5,3,5,3,4,3,5,1,1,1,1,1,1,Hinduism,Galle,Group A
28,80,0,0,0,5,64,2,1,1,1,2,0,1,2,0,2,1,Non-binary,70,SIM-5830,synthetic_simulation,1,4,3,5,4,4,4,2,4,1,4,4,4,5,4,5,Christianity,Colombo,Group B
19,88,0,2,1,5,95,2,1,1,2,0,1,1,3,0,1,2,Female,70,SIM-5831,synthetic_simulation,3,5,3,3,5,1,2,5,1,5,2,1,2,2,4,4,Christianity,Colombo,Group B
19,99,0,0,1,8,53,2,1,1,2,2,0,1,4,0,0,2,Female,72,SIM-5832,synthetic_simulation,4,2,1,2,4,2,5,4,4,4,1,3,3,3,4,5,Islam,Galle,Group B
13,78,2,0,0,7,82,0,1,0,1,0,1,1,2,0,0,1,Female,65,SIM-5833,synthetic_simulation,1,1,2,1,3,3,5,1,4,3,4,3,4,4,3,2,Hinduism,Colombo,Group A
25,81,0,2,1,7,85,0,1,3,2,2,1,0,1,0,2,1,Male,71,SIM-5834,synthetic_simulation,3,3,5,3,5,3,1,4,5,2,2,2,3,1,1,1,Christianity,Kandy,Group A
21,81,0,2,1,7,94,2,1,3,2,2,1,1,1,0,2,1,Male,70,SIM-5835,synthetic_simulation,3,2,1,3,1,4,3,3,2,2,4,2,4,4,2,2,Hinduism,Galle,Group A
17,82,2,1,0,10,94,2,1,1,0,0,0,1,3,0,1,1,Non-binary,66,SIM-5836,synthetic_simulation,2,1,5,2,2,1,4,5,2,4,1,5,5,4,2,1,Islam,Galle,Group A
9,81,2,2,1,7,99,2,1,2,1,2,1,1,3,0,1,1,Non-binary,64,SIM-5837,synthetic_simulation,5,4,1,1,2,2,2,2,5,3,5,3,4,1,3,5,Islam,Colombo,Group C
29,60,1,0,0,7,63,2,1,0,1,2,1,0,4,0,2,2,Non-binary,64,SIM-5838,synthetic_simulation,1,4,1,1,3,5,1,1,4,4,1,1,5,4,5,5,Buddhism,Colombo,Group B
13,60,0,1,0,10,64,1,1,1,2,2,1,1,4,0,0,0,Non-binary,59,SIM-5839,synthetic_simulation,2,1,1,5,3,4,3,3,3,1,1,2,4,3,4,2,Christianity,Kandy,Group B
16,64,2,0,1,7,70,2,1,5,1,1,1,2,4,0,1,1,Male,65,SIM-5840,synthetic_simulation,4,3,5,1,2,2,1,4,1,3,5,1,4,1,5,1,Islam,Kandy,Group D
22,64,0,2,1,10,77,2,1,1,1,0,1,2,3,0,1,1,Non-binary,66,SIM-5841,synthetic_simulation,5,1,4,3,4,2,1,5,4,5,2,5,5,5,2,4,Christianity,Jaffna,Group A
13,88,2,2,1,4,68,0,1,1,0,2,1,2,2,0,1,2,Female,67,SIM-5842,synthetic_simulation,1,2,1,5,1,2,5,5,4,1,4,1,1,1,3,4,Christianity,Galle,Group A
11,68,0,2,1,5,87,2,1,1,1,2,1,2,4,1,1,0,Non-binary,62,SIM-5843,synthetic_simulation,3,2,3,1,1,1,2,1,1,5,2,1,3,2,5,3,Hinduism,Kandy,Group B
7,96,0,1,0,6,50,2,1,1,0,2,0,0,3,0,0,2,Female,65,SIM-5844,synthetic_simulation,1,4,2,2,3,2,2,2,3,1,2,4,2,3,2,2,Christianity,Kandy,Group B
24,97,0,2,1,8,51,2,1,3,1,2,1,1,2,0,2,2,Female,73,SIM-5845,synthetic_simulation,3,1,4,3,3,1,2,3,1,1,4,5,4,5,3,5,Hinduism,Kandy,Group B
17,99,2,2,0,10,86,1,1,1,2,2,0,2,2,0,0,2,Male,70,SIM-5846,synthetic_simulation,5,4,4,4,4,1,2,2,5,1,2,2,2,3,4,2,Hinduism,Kandy,Group A
