project_id,team_id,total_commits,weekly_commits,inactive_days,overdue_tasks,bug_count,high_priority_bugs,task_completion_rate,code_quality_score,collaboration_score,overall_ci_score,progress_percentage,delay_count,risk_status
P1228,T059,337,11,4,11,34,7,81,80,20,25,33,1,High Risk
MR0567,T016,249,14,8,4,10,1,64,65,60,65,62,3,Medium Risk
MR0060,T082,190,9,5,3,14,2,56,63,61,65,80,2,Medium Risk
P0958,T095,201,37,21,4,13,8,54,93,79,96,67,3,High Risk
P1774,T031,305,45,12,3,36,4,28,53,63,91,34,2,Medium Risk
LR0142,T041,265,32,1,0,3,0,90,88,95,87,91,1,Low Risk
P1009,T039,271,23,14,3,8,0,81,44,68,90,83,3,Low Risk
MR0119,T023,134,10,5,5,19,1,64,64,68,69,77,4,Medium Risk
P1093,T005,106,52,17,7,9,8,98,62,67,88,85,10,High Risk
MR0558,T011,150,16,7,5,6,3,67,75,72,64,60,2,Medium Risk
MR0357,T049,180,13,8,2,6,1,70,68,65,75,58,4,Medium Risk
LR0745,T015,407,47,3,0,1,0,98,96,94,86,91,1,Low Risk
MR0789,T018,83,16,5,2,9,2,73,56,58,73,54,2,Medium Risk
P0997,T093,63,47,13,2,35,6,44,36,70,100,44,9,High Risk
P1680,T024,314,4,21,4,17,10,76,78,82,83,69,7,High Risk
P0154,T068,346,17,12,2,8,5,21,75,74,95,45,10,High Risk
MR0148,T060,119,22,5,3,7,3,76,55,63,75,79,1,Medium Risk
MR0708,T018,164,22,4,2,16,4,71,57,77,50,71,1,Medium Risk
LR0909,T037,493,34,3,0,0,1,100,95,95,84,98,0,Low Risk
LR0838,T001,289,25,1,1,1,0,90,97,84,97,96,1,Low Risk
P0581,T083,406,19,23,13,25,1,47,82,42,39,99,3,High Risk
P1471,T001,81,42,20,12,37,6,40,91,25,74,16,9,High Risk
P0704,T030,362,34,22,1,33,6,74,75,50,68,12,5,High Risk
P1213,T009,367,55,14,1,35,10,65,53,23,78,65,6,High Risk
MR0344,T050,244,11,7,3,16,2,75,68,63,64,73,1,Medium Risk
P0897,T067,339,29,22,3,14,5,41,42,28,66,60,10,High Risk
MR0309,T081,151,24,4,2,18,4,74,79,58,77,68,3,Medium Risk
P0488,T021,222,30,23,1,17,2,73,55,29,82,93,4,Medium Risk
P0560,T098,23,17,14,7,37,7,82,48,47,25,63,7,High Risk
P1142,T088,28,39,14,12,37,0,95,56,49,44,96,0,Medium Risk
P1120,T044,68,28,10,3,25,3,98,69,87,60,54,10,High Risk
LR0850,T057,437,47,1,1,5,0,95,84,92,98,93,0,Low Risk
P0513,T079,104,53,3,11,15,0,74,33,38,93,24,4,Medium Risk
P0634,T034,412,52,18,0,36,5,81,50,49,49,80,7,High Risk
MR0434,T076,169,25,4,4,13,1,78,69,67,77,79,1,Medium Risk
P1665,T009,411,22,6,7,9,2,65,53,91,100,20,3,Medium Risk
P1013,T064,159,5,3,11,19,9,24,39,56,50,62,6,High Risk
P1932,T006,272,22,4,13,38,4,80,36,27,81,93,0,Medium Risk
P1151,T046,276,13,23,15,14,1,95,86,68,94,99,9,High Risk
LR0839,T053,486,53,3,1,5,1,97,100,80,88,98,0,Low Risk
MR0740,T072,201,9,9,2,11,4,61,74,59,50,83,3,Medium Risk
P0117,T046,107,41,24,8,16,8,93,41,89,42,81,4,High Risk
P0741,T008,215,49,16,11,40,10,39,95,28,83,62,4,High Risk
MR0677,T006,228,19,8,5,20,3,57,74,72,75,78,1,Medium Risk
P1975,T069,159,54,11,4,21,6,44,79,29,42,17,9,High Risk
P1082,T093,181,13,19,11,24,8,70,57,97,33,40,4,High Risk
P1811,T019,290,45,3,15,28,2,43,33,51,62,72,1,High Risk
P0831,T094,438,55,19,11,34,4,38,38,47,75,90,6,High Risk
P0120,T096,48,43,2,12,36,4,98,49,98,35,16,7,High Risk
P0657,T021,32,52,10,13,14,5,58,99,75,71,35,0,High Risk
MR0635,T016,118,11,4,5,9,4,75,61,52,64,69,1,Medium Risk
MR0693,T004,229,24,9,5,20,2,60,56,50,73,58,4,Medium Risk
MR0906,T082,115,15,4,3,10,1,68,68,63,77,83,2,Medium Risk
P0636,T085,487,4,5,6,9,9,42,62,68,56,51,7,High Risk
P0370,T099,407,54,3,3,11,3,21,84,91,52,34,6,Medium Risk
P0269,T019,419,48,23,1,37,1,33,76,74,93,57,9,High Risk
LR0704,T027,409,41,1,1,8,0,90,92,91,81,87,1,Low Risk
LR0984,T093,292,33,2,1,3,0,99,81,88,93,87,0,Low Risk
LR0871,T100,228,52,2,0,7,0,92,98,98,99,86,0,Low Risk
LR0915,T036,415,32,0,0,2,0,90,91,95,85,94,1,Low Risk
P0047,T005,35,46,12,9,35,9,37,55,47,71,20,0,High Risk
MR0422,T041,115,22,4,5,15,4,73,55,77,72,60,1,Medium Risk
MR0698,T077,244,20,10,4,19,1,57,57,61,78,83,3,Medium Risk
P0992,T012,76,16,12,7,24,8,88,57,34,43,29,9,High Risk
P0877,T086,213,27,3,12,40,8,52,97,77,23,32,5,High Risk
P0774,T056,128,14,12,10,40,1,88,50,74,97,62,5,High Risk
P1220,T056,225,13,24,8,33,4,77,39,37,44,26,5,High Risk
P1127,T048,451,16,14,12,25,8,97,36,37,34,55,10,High Risk
P0005,T054,414,26,25,7,26,0,72,80,77,54,82,4,High Risk
MR0052,T072,196,21,7,5,7,3,55,68,54,67,67,4,Medium Risk
P1596,T043,241,19,20,5,38,6,30,78,51,66,16,10,High Risk
MR0125,T079,197,9,4,3,15,1,60,62,52,79,52,4,Medium Risk
LR0312,T061,435,27,3,0,2,1,89,92,83,87,94,0,Low Risk
MR0041,T042,141,23,7,3,7,2,72,55,56,57,64,1,Medium Risk
MR0828,T035,127,15,8,4,6,1,67,58,71,62,69,1,Medium Risk
LR0492,T025,380,26,0,1,8,0,97,93,83,95,95,1,Low Risk
MR0051,T014,237,14,10,2,20,1,80,77,78,66,80,1,Medium Risk
P1078,T030,122,51,17,7,0,4,83,70,82,27,30,9,High Risk
P0838,T093,440,42,2,4,37,0,81,93,91,41,67,9,Medium Risk
P0682,T071,182,30,15,5,22,4,75,64,81,75,13,1,Medium Risk
P1716,T066,444,33,16,1,36,3,22,47,76,56,59,4,Medium Risk
LR0353,T015,403,22,3,1,1,1,100,88,92,85,94,1,Low Risk
MR0414,T083,116,9,5,2,16,1,71,55,52,50,56,2,Medium Risk
LR0618,T011,367,50,2,1,5,0,96,99,82,81,100,1,Low Risk
LR0362,T024,500,55,0,0,1,1,96,96,87,99,88,1,Low Risk
LR0198,T054,441,32,3,0,1,0,97,89,86,92,82,0,Low Risk
P1149,T010,34,60,15,14,39,6,68,65,64,22,35,0,High Risk
MR0262,T096,118,25,7,4,9,3,78,58,73,56,52,4,Medium Risk
P0575,T042,120,12,16,0,18,10,56,97,40,58,46,9,High Risk
P0051,T076,150,45,22,4,2,3,60,54,36,57,91,5,High Risk
P0854,T060,137,33,2,8,16,3,60,94,36,74,66,9,High Risk
P1983,T033,99,23,4,12,31,9,79,62,80,28,20,10,High Risk
LR0775,T074,363,39,2,0,0,0,99,88,80,88,83,0,Low Risk
P1824,T011,171,8,8,12,15,3,51,66,42,81,57,2,High Risk
P0834,T091,431,11,14,10,34,7,83,95,99,50,61,7,High Risk
MR0426,T089,128,14,5,2,7,1,57,75,78,57,74,2,Medium Risk
P1116,T098,220,26,15,7,30,0,100,90,48,48,48,0,Medium Risk
P1167,T075,143,24,22,8,12,6,95,40,91,36,64,8,High Risk
LR0519,T045,422,59,3,0,4,0,90,83,86,81,100,1,Low Risk
P1907,T024,326,54,10,1,7,0,52,53,31,78,56,10,Medium Risk
P0972,T028,338,17,12,0,0,8,38,58,66,99,47,10,High Risk
LR0702,T065,357,24,1,1,3,1,93,90,92,86,90,1,Low Risk
P0400,T004,308,50,8,2,8,8,95,46,64,75,26,6,Medium Risk
LR0560,T034,321,49,3,0,4,0,98,81,90,99,86,1,Low Risk
LR0369,T088,210,40,1,1,0,1,86,83,86,91,89,1,Low Risk
P0020,T038,64,1,20,13,2,4,23,31,42,91,95,7,High Risk
P0685,T039,138,50,4,3,3,9,23,63,51,57,28,3,High Risk
P0036,T083,493,27,12,11,4,7,34,75,54,24,76,7,High Risk
LR0951,T026,382,42,2,0,0,1,98,80,97,84,89,0,Low Risk
MR0994,T077,244,22,10,2,6,4,78,57,69,57,74,1,Medium Risk
LR0876,T067,471,41,2,1,3,0,89,100,97,100,81,0,Low Risk
P0525,T096,437,43,8,11,25,5,25,60,58,46,45,6,High Risk
LR0456,T095,310,22,1,0,6,1,99,89,82,92,100,0,Low Risk
P0921,T055,341,15,11,1,35,8,68,96,69,91,37,5,Medium Risk
P1842,T019,105,55,8,2,32,6,53,64,34,29,91,1,Medium Risk
P1891,T075,310,50,3,13,16,5,100,59,28,78,72,0,Medium Risk
P0538,T087,115,47,2,14,17,4,60,45,28,28,15,4,High Risk
LR0807,T056,288,26,0,0,8,1,99,81,88,95,100,1,Low Risk
P1706,T042,470,26,4,3,13,6,95,68,52,33,10,1,Low Risk
MR0903,T060,153,19,6,3,7,2,72,61,70,57,78,4,Medium Risk
MR0111,T007,222,17,10,5,16,3,56,74,67,64,76,4,Medium Risk
MR0248,T020,244,12,7,4,14,4,79,68,52,65,67,4,Medium Risk
P0246,T050,127,14,13,11,37,8,40,48,40,40,82,9,High Risk
MR0465,T036,118,22,4,5,16,4,70,74,60,71,50,4,Medium Risk
MR0176,T031,218,9,8,3,5,2,66,78,74,63,80,4,Medium Risk
P0785,T029,410,32,7,9,21,0,90,92,76,34,71,8,High Risk
P1410,T032,471,23,22,1,20,4,88,82,44,63,17,1,Medium Risk
LR0538,T025,336,55,2,1,2,0,89,84,92,88,98,1,Low Risk
P0155,T085,367,58,25,6,3,9,28,33,61,100,58,8,High Risk
MR0010,T018,242,19,10,5,7,4,79,75,71,74,80,2,Medium Risk
P1687,T070,262,17,5,4,15,0,54,83,35,90,45,0,Low Risk
LR0902,T022,213,25,3,1,4,0,98,96,96,87,81,1,Low Risk
MR0360,T034,188,8,8,2,11,2,78,71,53,61,71,2,Medium Risk
P0626,T032,113,8,19,3,8,6,39,49,50,82,98,2,High Risk
LR0734,T100,344,33,0,0,3,1,92,89,94,100,99,1,Low Risk
MR0833,T034,169,25,5,3,7,3,67,67,76,51,53,4,Medium Risk
P1347,T025,480,59,8,3,31,7,30,36,65,78,47,10,High Risk
P0570,T073,194,7,20,9,34,4,21,48,98,32,79,7,High Risk
MR0907,T007,198,10,5,3,12,1,69,58,50,76,70,4,Medium Risk
P1759,T067,390,19,6,0,5,2,94,80,22,36,68,4,Low Risk
P1817,T022,382,24,25,0,17,1,81,35,31,24,56,3,Medium Risk
LR0066,T033,311,44,2,1,8,0,100,82,86,92,89,1,Low Risk
P0128,T060,37,18,15,1,16,7,52,59,23,85,99,10,High Risk
MR0395,T054,223,18,5,5,15,2,62,65,77,75,77,1,Medium Risk
MR0328,T037,131,17,5,4,18,4,68,70,65,71,53,2,Medium Risk
MR0969,T089,149,21,8,2,19,1,75,74,80,50,64,1,Medium Risk
LR0007,T077,205,38,2,0,2,1,93,91,94,92,90,1,Low Risk
LR0976,T068,438,45,1,1,8,0,92,84,100,93,97,1,Low Risk
P0981,T013,171,47,11,7,37,3,84,91,48,36,33,3,High Risk
MR0965,T093,197,25,10,3,18,3,70,75,72,64,64,1,Medium Risk
P0191,T066,22,29,15,13,6,7,47,46,92,46,22,3,High Risk
P1140,T071,353,53,18,15,15,9,94,74,79,50,45,10,High Risk
P0993,T061,460,37,22,5,2,3,99,89,79,94,71,0,Medium Risk
P0700,T003,373,18,8,2,8,0,50,36,60,84,91,3,Low Risk
MR0636,T002,104,13,8,5,5,1,66,66,78,62,81,1,Medium Risk
P0607,T047,276,40,2,6,4,0,62,30,56,25,25,10,High Risk
P0181,T100,37,11,19,10,18,6,61,41,58,25,52,6,High Risk
P0302,T064,377,30,2,12,17,9,47,85,46,55,85,5,High Risk
LR0545,T015,323,28,1,0,6,0,97,96,81,95,93,0,Low Risk
MR0684,T080,222,22,10,4,8,4,72,76,63,54,75,2,Medium Risk
MR0699,T053,171,18,9,5,12,4,70,73,56,80,75,1,Medium Risk
P1061,T019,370,16,15,10,38,8,77,54,71,28,62,2,High Risk
MR0760,T022,95,23,5,3,11,2,57,70,59,80,62,2,Medium Risk
MR0835,T060,208,17,9,2,19,4,70,80,76,71,78,4,Medium Risk
LR0566,T078,350,59,2,1,7,0,88,86,87,84,89,1,Low Risk
MR0985,T022,124,21,8,2,8,3,77,80,77,69,59,2,Medium Risk
P1070,T100,307,7,22,0,29,10,57,40,27,23,85,2,High Risk
LR0525,T014,206,20,2,1,0,0,87,94,85,82,85,0,Low Risk
LR0206,T077,424,24,1,0,7,0,85,82,90,81,86,1,Low Risk
P1244,T019,143,27,16,7,3,2,48,91,45,83,27,4,High Risk
MR0244,T044,231,11,5,3,10,4,55,80,52,54,52,1,Medium Risk
P0017,T083,410,17,13,5,15,8,80,48,84,24,89,8,High Risk
MR0121,T028,223,21,6,5,9,1,58,76,66,74,55,4,Medium Risk
MR0972,T020,187,16,10,5,10,2,70,62,65,67,82,4,Medium Risk
P0547,T003,11,27,0,4,21,4,45,43,77,78,37,9,Medium Risk
P0659,T062,51,45,6,10,19,1,22,87,28,68,72,9,High Risk
MR0599,T055,169,18,8,3,11,4,55,56,76,73,59,1,Medium Risk
MR0068,T055,152,17,5,2,8,1,76,74,75,73,85,1,Medium Risk
MR0642,T087,245,22,10,2,5,4,71,68,65,73,61,1,Medium Risk
P1505,T060,218,46,25,0,1,3,59,78,53,36,27,10,High Risk
P0960,T085,255,32,24,2,29,2,80,71,55,63,19,10,High Risk
LR0927,T048,342,52,1,0,4,0,94,94,82,85,94,1,Low Risk
LR0332,T053,489,44,1,0,4,1,90,83,92,89,90,1,Low Risk
P0798,T049,492,40,1,2,16,7,50,46,63,59,38,9,High Risk
MR0349,T012,131,23,4,2,13,2,79,79,51,51,72,3,Medium Risk
P0226,T006,487,14,15,15,40,2,93,30,49,92,13,1,High Risk
LR0075,T047,266,27,3,1,5,0,96,91,88,90,80,0,Low Risk
MR0355,T034,183,22,6,3,16,2,57,71,71,71,56,4,Medium Risk
P1800,T064,337,7,14,6,3,4,42,79,84,35,15,6,High Risk
LR0486,T079,404,25,1,0,1,0,99,90,88,91,80,0,Low Risk
MR0948,T004,223,8,4,3,7,3,78,72,58,54,76,4,Medium Risk
MR0437,T056,216,17,6,4,18,3,66,59,61,65,60,2,Medium Risk
LR0278,T021,289,48,1,0,5,0,88,89,91,91,99,1,Low Risk
LR0086,T084,468,52,1,1,0,0,96,82,100,85,97,1,Low Risk
P1694,T080,361,43,18,6,34,9,86,57,52,54,71,0,High Risk
LR0798,T082,396,51,1,1,4,0,90,95,92,98,96,1,Low Risk
P1046,T025,496,47,10,9,11,7,83,37,56,86,34,1,High Risk
MR0447,T060,171,10,6,2,18,2,67,55,75,73,75,1,Medium Risk
P0470,T046,482,10,12,14,2,2,65,42,27,63,29,1,High Risk
P0955,T050,243,13,4,3,3,2,99,93,55,25,100,0,Low Risk
MR0968,T024,250,9,9,5,10,3,58,77,54,68,79,4,Medium Risk
LR0736,T097,458,48,2,1,0,0,90,94,86,91,80,1,Low Risk
MR0842,T009,209,16,9,5,18,4,57,77,61,79,71,2,Medium Risk
P0640,T068,104,34,0,7,34,1,60,100,80,26,91,3,Medium Risk
MR0702,T088,156,14,10,5,5,1,77,60,76,61,84,4,Medium Risk
P1219,T024,331,48,21,8,6,7,77,80,29,74,19,0,High Risk
P1159,T077,344,38,19,14,18,10,62,89,21,62,33,6,High Risk
P1416,T052,233,39,16,4,0,4,61,95,64,91,21,6,High Risk
MR0611,T086,175,23,4,2,14,4,58,76,50,70,82,4,Medium Risk
P1528,T065,461,60,4,2,30,6,76,66,63,83,24,9,Medium Risk
MR0893,T056,220,9,8,4,16,2,73,79,67,67,55,4,Medium Risk
P1301,T025,256,53,1,9,4,4,25,36,68,90,79,5,High Risk
MR0882,T033,182,25,4,3,9,1,71,79,59,78,68,4,Medium Risk
LR0849,T066,266,59,3,1,6,0,85,89,83,100,81,1,Low Risk
P1604,T018,304,56,7,15,35,7,79,57,27,57,21,0,High Risk
P0161,T057,255,53,4,4,11,5,46,37,93,84,69,3,Medium Risk
P1705,T047,78,60,8,2,20,0,81,67,88,42,76,5,Low Risk
P0957,T046,110,60,8,9,2,5,73,76,51,61,81,6,High Risk
MR0235,T021,173,25,5,3,16,3,56,72,80,78,66,3,Medium Risk
LR0870,T037,387,21,1,1,8,1,90,94,82,98,87,1,Low Risk
MR0881,T012,89,13,7,2,9,2,69,70,74,75,61,2,Medium Risk
P0878,T014,75,34,25,11,32,10,27,51,41,62,84,7,High Risk
P1920,T098,61,28,7,5,36,9,84,53,46,95,80,1,Medium Risk
LR0962,T048,492,29,0,0,6,0,94,99,83,98,96,0,Low Risk
P1885,T001,442,41,23,10,15,9,67,95,24,28,49,10,High Risk
LR0201,T006,216,26,3,1,8,0,96,84,93,85,83,1,Low Risk
P0099,T045,404,8,11,8,21,0,56,83,85,87,19,3,Medium Risk
MR0770,T055,208,10,8,4,5,4,68,76,71,75,61,2,Medium Risk
LR0558,T013,216,51,0,1,7,0,91,98,81,97,87,0,Low Risk
MR0184,T084,124,18,6,5,6,2,68,75,50,67,75,4,Medium Risk
MR0299,T028,248,24,8,2,15,2,67,77,59,76,67,4,Medium Risk
P0254,T072,477,4,3,11,16,0,36,38,24,57,65,0,Medium Risk
P0104,T043,267,21,25,2,33,10,84,63,42,76,19,5,High Risk
P1446,T072,252,53,8,2,17,10,36,88,79,71,49,8,High Risk
P1444,T047,123,29,12,14,27,0,58,33,35,65,48,1,High Risk
P1649,T090,291,8,5,13,35,3,36,95,20,39,10,7,High Risk
P0587,T025,475,9,7,2,5,4,38,69,65,60,22,6,Medium Risk
P0628,T046,197,34,8,7,24,6,49,67,76,73,42,3,High Risk
P1697,T066,362,2,4,7,2,9,28,96,37,63,75,6,High Risk
MR0192,T042,203,11,6,2,12,2,70,79,74,58,63,3,Medium Risk
LR0102,T006,368,43,2,0,4,1,90,96,83,92,80,0,Low Risk
LR0200,T013,311,42,0,1,5,1,95,100,88,83,85,1,Low Risk
P0404,T078,281,44,11,13,39,5,65,47,57,100,44,7,High Risk
P1155,T097,196,31,16,15,27,10,25,85,80,23,99,5,High Risk
LR0256,T082,233,27,3,1,8,1,92,90,90,80,81,0,Low Risk
LR0864,T053,261,59,0,1,2,1,91,93,84,99,95,0,Low Risk
P1683,T036,389,16,1,9,39,8,51,39,59,43,77,1,High Risk
MR0171,T016,245,18,5,3,16,3,77,75,58,59,84,2,Medium Risk
MR0742,T058,107,19,6,3,17,2,79,56,79,75,60,2,Medium Risk
LR0057,T096,408,58,2,0,4,1,89,81,98,80,92,0,Low Risk
MR0063,T049,81,20,8,4,8,4,57,71,57,55,70,4,Medium Risk
MR0792,T022,190,17,10,4,13,2,63,71,50,75,57,4,Medium Risk
MR0109,T021,109,25,7,4,9,1,77,74,74,59,66,4,Medium Risk
P0453,T035,86,59,7,9,15,0,88,98,66,34,48,5,Medium Risk
LR0302,T050,405,56,0,0,4,1,88,84,89,81,80,1,Low Risk
P1328,T083,345,15,25,5,20,7,87,79,76,75,50,0,High Risk
LR0945,T010,370,60,0,1,3,0,92,98,92,85,97,0,Low Risk
LR0050,T014,474,29,3,1,0,1,93,80,81,81,96,1,Low Risk
P0881,T068,229,55,3,9,0,1,22,66,100,34,93,4,High Risk
MR0644,T010,99,10,7,4,8,3,75,73,66,55,79,2,Medium Risk
MR0887,T061,193,15,8,4,12,1,66,63,50,55,79,4,Medium Risk
P0624,T009,488,7,12,5,12,8,41,98,46,37,44,5,High Risk
LR0394,T035,345,23,1,1,7,1,91,84,85,92,91,1,Low Risk
MR0691,T023,207,21,8,2,15,3,68,56,76,58,81,1,Medium Risk
P1788,T022,337,38,20,7,27,2,43,67,37,95,35,4,High Risk
P0263,T026,324,1,2,8,16,3,84,35,57,68,66,0,Low Risk
P1635,T008,198,57,13,0,32,7,20,52,94,28,71,9,High Risk
MR0370,T080,212,13,10,4,5,1,69,73,55,56,61,2,Medium Risk
P1439,T069,170,40,23,6,33,0,93,74,100,40,18,1,Medium Risk
LR0199,T091,263,21,1,1,4,0,90,94,96,84,94,0,Low Risk
P1970,T064,434,52,11,12,36,0,76,47,28,81,21,1,Medium Risk
LR0521,T076,396,37,3,1,5,0,85,87,94,88,91,1,Low Risk
P1803,T043,415,53,4,13,36,7,26,53,40,45,94,7,High Risk
P0641,T011,441,34,22,14,25,10,26,38,71,51,72,10,High Risk
MR0983,T017,222,8,9,2,17,4,75,61,76,74,59,4,Medium Risk
LR0386,T081,272,36,3,0,8,0,97,83,91,87,96,0,Low Risk
LR0599,T051,411,55,3,0,5,1,87,90,81,81,94,1,Low Risk
MR0886,T042,183,21,6,4,15,4,76,64,78,79,82,1,Medium Risk
P1960,T014,443,4,10,6,23,7,27,61,26,42,54,6,High Risk
LR0977,T001,341,25,0,0,8,0,87,92,83,89,98,0,Low Risk
P0489,T050,349,15,23,8,23,9,69,90,72,62,33,0,High Risk
P1844,T016,22,21,8,12,3,3,59,53,69,50,13,4,High Risk
P1735,T077,76,27,21,0,2,1,76,78,32,61,11,10,High Risk
LR0912,T091,300,53,0,1,8,0,100,95,92,81,87,0,Low Risk
MR0220,T005,216,25,6,3,11,2,74,60,74,75,65,4,Medium Risk
P0147,T071,138,22,7,9,16,2,24,43,57,40,46,5,High Risk
P1535,T086,433,24,23,3,23,9,62,84,32,69,85,4,High Risk
P1987,T015,238,47,8,0,30,9,64,94,73,86,80,8,High Risk
P1370,T063,375,17,4,14,31,5,58,81,39,45,69,4,High Risk
LR0451,T084,476,46,3,0,5,1,93,86,88,95,92,1,Low Risk
MR0913,T095,105,11,10,4,8,4,71,62,51,56,56,1,Medium Risk
MR0003,T039,129,25,7,2,12,3,64,68,64,74,66,3,Medium Risk
LR0812,T076,275,54,1,1,1,1,85,89,91,91,84,0,Low Risk
P0660,T065,267,17,12,0,23,10,93,54,38,62,47,1,Medium Risk
P1795,T090,171,54,0,5,8,5,24,70,27,93,90,9,High Risk
MR0421,T086,176,21,5,2,12,1,68,69,69,67,84,4,Medium Risk
LR0512,T058,265,55,0,1,2,1,89,98,99,94,81,0,Low Risk
MR0398,T045,230,17,7,2,5,1,70,72,79,71,84,1,Medium Risk
P0187,T086,186,50,1,13,20,10,20,46,37,85,44,0,High Risk
P1148,T098,310,17,22,4,14,0,85,80,27,84,53,0,Medium Risk
MR0273,T058,174,22,9,4,12,1,59,62,74,51,70,1,Medium Risk
P0609,T050,303,50,20,5,6,5,35,35,35,37,40,7,High Risk
LR0192,T034,241,36,0,1,6,1,99,96,93,94,89,0,Low Risk
LR0800,T053,407,46,1,1,4,1,89,99,92,95,81,1,Low Risk
MR0583,T065,193,12,7,5,12,1,64,64,55,53,69,3,Medium Risk
P1931,T064,247,13,19,0,11,6,50,82,26,26,88,4,High Risk
MR0030,T044,130,9,4,3,10,1,77,74,52,65,55,2,Medium Risk
P0198,T004,489,11,7,10,18,9,39,62,67,63,44,0,High Risk
MR0682,T078,109,25,4,5,9,1,70,59,78,71,51,2,Medium Risk
LR0932,T088,481,40,1,1,4,0,98,93,86,80,81,1,Low Risk
LR0328,T024,424,31,3,1,7,1,95,97,95,94,84,0,Low Risk
P0294,T003,189,22,19,10,18,4,50,80,45,64,88,3,High Risk
P0767,T055,393,39,12,7,21,4,81,42,48,93,23,9,High Risk
P0401,T094,424,34,3,3,16,4,43,46,23,70,22,2,Low Risk
P0123,T039,72,41,8,10,13,7,54,32,57,55,70,8,High Risk
MR0256,T034,242,17,10,3,11,3,79,55,63,54,83,4,Medium Risk
P0203,T002,394,60,5,14,25,4,21,51,89,100,45,3,High Risk
MR0511,T090,166,10,8,5,19,2,60,78,77,76,71,4,Medium Risk
P0836,T028,237,22,12,4,18,5,26,91,81,49,77,2,High Risk
LR0295,T044,261,32,3,0,8,0,90,98,86,90,89,0,Low Risk
P1440,T055,35,17,12,2,20,4,69,32,22,94,76,7,Medium Risk
P1734,T008,11,55,9,4,28,5,61,97,34,99,34,3,Medium Risk
P1696,T097,153,8,12,4,15,9,93,64,34,55,32,2,High Risk
MR0900,T058,152,10,10,3,16,3,71,66,55,57,81,2,Medium Risk
P1708,T037,301,17,20,1,7,10,37,47,72,36,21,4,High Risk
MR0879,T020,235,17,4,3,17,4,55,78,66,61,72,3,Medium Risk
P1154,T097,366,45,24,11,20,0,97,98,82,86,14,7,High Risk
P1662,T044,15,24,23,7,24,9,41,72,32,25,36,1,High Risk
MR0475,T028,183,16,10,3,13,1,60,60,74,72,72,1,Medium Risk
LR0433,T055,459,56,2,1,3,0,91,100,80,99,89,0,Low Risk
MR0751,T080,178,16,10,5,18,3,59,65,75,76,61,4,Medium Risk
P1760,T014,184,16,24,7,28,6,52,73,92,41,27,3,High Risk
P0855,T024,441,44,15,6,6,7,55,60,75,53,66,9,High Risk
P1590,T063,104,51,21,13,32,2,86,72,53,79,86,5,High Risk
LR0268,T060,490,50,3,1,1,1,98,91,86,83,94,1,Low Risk
P0642,T034,161,53,8,15,2,3,42,63,37,42,38,7,High Risk
P0002,T044,181,2,2,12,21,1,46,62,73,38,74,4,High Risk
LR0161,T074,490,29,2,0,2,1,94,98,96,92,80,1,Low Risk
P0699,T048,163,28,12,8,33,7,88,46,52,55,55,4,High Risk
MR0914,T083,119,25,4,3,16,4,74,79,76,80,81,1,Medium Risk
LR1000,T072,454,40,2,0,6,0,95,89,88,85,93,0,Low Risk
MR0697,T054,112,23,6,3,16,4,66,75,79,50,78,4,Medium Risk
P1637,T045,28,32,2,1,34,7,57,79,36,72,17,3,Low Risk
MR0185,T094,104,20,4,2,6,3,57,55,54,70,69,3,Medium Risk
MR0459,T029,248,18,5,4,15,4,71,74,66,70,70,1,Medium Risk
MR0458,T082,86,16,6,4,10,2,59,74,59,57,61,1,Medium Risk
MR0582,T049,90,22,5,4,6,4,74,71,68,77,78,3,Medium Risk
P1292,T093,368,22,11,8,7,2,94,50,21,68,50,5,Medium Risk
MR0806,T037,187,18,9,3,15,1,56,59,68,78,72,1,Medium Risk
LR0490,T022,205,28,1,1,4,0,95,100,94,88,93,0,Low Risk
P1521,T031,131,39,16,11,28,5,43,50,97,89,16,3,High Risk
P1854,T028,325,22,8,15,14,1,77,31,33,67,17,10,High Risk
P1137,T095,43,58,0,11,15,8,31,59,34,71,18,3,High Risk
MR0305,T029,136,12,10,3,8,4,75,68,60,69,74,2,Medium Risk
MR0863,T065,100,24,10,3,9,2,75,73,71,72,66,2,Medium Risk
P1632,T093,92,30,25,5,11,4,40,95,27,72,56,8,High Risk
MR0744,T064,172,13,6,4,14,4,75,71,55,62,70,3,Medium Risk
MR0446,T034,121,24,7,5,8,3,76,62,55,73,64,1,Medium Risk
P1999,T068,30,8,17,13,27,7,55,36,34,56,81,6,High Risk
P0664,T011,40,44,15,1,15,10,35,73,79,63,48,0,High Risk
P0684,T038,98,11,19,11,30,4,75,92,31,41,65,5,High Risk
P1258,T037,102,9,10,9,16,9,23,71,66,86,49,10,High Risk
MR0767,T048,172,14,7,3,15,4,55,56,56,67,66,3,Medium Risk
MR0749,T080,127,20,6,2,17,2,55,65,52,66,63,4,Medium Risk
P0318,T072,133,29,22,4,9,7,73,91,60,29,52,4,High Risk
P0649,T051,369,9,5,5,20,10,89,58,88,98,89,9,High Risk
P1435,T071,415,31,13,6,5,8,47,38,54,84,84,3,High Risk
P1480,T066,372,3,25,9,10,4,21,59,56,65,76,9,High Risk
P0710,T095,180,24,20,4,36,5,100,57,27,67,22,7,High Risk
MR0431,T043,115,12,6,4,7,2,59,80,66,68,57,3,Medium Risk
